,text,label
176,Experience the Environment. @enhancethegame Spring Fun Soccer program provide a fun safe exciting and engaging learning environment for every player to discover and explore the fundamental skills of soccer #SanDiego #Soccer #Experience  https://t.co/SbXSvtSehX,"['sandiego', 'soccer', 'experience']"
177,What is Trophy Manager?  https://t.co/L5LUwlJkSc #TrophyManager #football #soccer #game #onlinegame Sign up  https://t.co/sfdcBKW8Cx,"['trophymanager', 'football', 'soccer', 'game', 'onlinegame']"
178,You can never find an efficient sports star without a coach. #sports #football #sport #fitness #soccer #training #workout #fit #arsenal #addidas #photoodtheday #wenger #vector #Nkunku #arsenal  https://t.co/EUuawrrikU,"['sports', 'football', 'sport', 'fitness', 'soccer', 'training', 'workout', 'fit', 'arsenal', 'addidas', 'photoodtheday', 'wenger', 'vector', 'nkunku', 'arsenal']"
179,⚽️A design history of the world's most popular sport by Jacopo Prisco @jacoprisco  at @cnni  #football #soccer #futebol #design    https://t.co/Wo0DrzwmPf  https://t.co/GofxsQRwhO,"['football', 'soccer', 'futebol', 'design']"
180,This Sporting Life: IT WAS DURING A CHESS GAME  https://t.co/hL4nT61boM #Sport #Football #Soccer #Sports #Chess #boardgames,"['sport', 'football', 'soccer', 'sports', 'chess', 'boardgames']"
181,This Sporting Life: MY SISTER HAS A TANNING SALON  https://t.co/jYP6t7bkBD #Sport #Football #Soccer #Sports,"['sport', 'football', 'soccer', 'sports']"
184,"Vinicius Junior and Benzema have 54 Goals combined in all competitions,thats more than the PSG Attack with Mbappe,Neymar,and Messi(49 Goals).  The average age of MNM is 29,and for Vini and Benzema,it is 27.5(rounded to 28)🤯  #soccer  https://t.co/wKqHIWSrk8",['soccer']
185,Mustangs #Soccer up 6-0 at the half! Aija McHone with 4 goals and Maddie Bruce with 1!  Great job ladies! Keep up the good work!,['soccer']
186,🇭🇹Ashkanov Apollon hits this one time!🔥  🎥: @hfdathletic   #OneSportingCaribbean #FortressHartford #HartfordAthletic #USLChampionship #USL #CaribbeanFootball #Football #Soccer #Goal  https://t.co/jdcI1oHVq1,"['onesportingcaribbean', 'fortresshartford', 'hartfordathletic', 'uslchampionship', 'usl', 'caribbeanfootball', 'football', 'soccer', 'goal']"
189,Weekend results including a nice win by our U16 2006 MLS NEXT team against Toronto FC.  #gottschee #bwgottschee #blauweissgottschee #nyc #soccer #futbol #nycsoccer #queens  https://t.co/4cV6w9yaXA,"['gottschee', 'bwgottschee', 'blauweissgottschee', 'nyc', 'soccer', 'futbol', 'nycsoccer', 'queens']"
190,"“Matter of Putting All the Pieces Together” – USWNT Hat-Trick Star, Sophia Smith Ready To Lead National Team’s Generational Shift  #USWNT #USA #Soccer #NWSL    https://t.co/VsH0rdQOPK","['uswnt', 'usa', 'soccer', 'nwsl']"
191,"T Minus 5 days until our ID Camp. Registration closes Friday at Midnight. A small, low cost camp where the coaches get to know you personally!  Reserve your place today at  https://t.co/szwLdV2YB2 #soccer #camp #college #collegesoccer #womenssoccer  https://t.co/AUkXyvL1SW","['soccer', 'camp', 'college', 'collegesoccer', 'womenssoccer']"
193,We are running a free #RequestAPick from  https://t.co/G17K0AgCYd  📧 Email: PicksCityMarketing@gmail.com 📧   to get in our personal address book for exclusive promo codes for #FreePicks   #sports #ad #EmailMarketing #GamblingTwitter #bettingtwitter #TeamPicksCity #soccer,"['requestapick', 'freepicks', 'sports', 'ad', 'emailmarketing', 'gamblingtwitter', 'bettingtwitter', 'teampickscity', 'soccer']"
195,give up?? give up what!?!?  i can't hear you-------???? #soccer,['soccer']
196,Colombia great Rincon critical after car crash (BBC Sport)  Former Colombia captain Freddy Rincon is in a critical condition with severe head injuries a...  Add your highlights:  https://t.co/Cdh7GedqzO  #FIFA #soccer,"['fifa', 'soccer']"
199,New @enhancethegame Spring 2022 Fun soccer program now available. Visit  https://t.co/l8cAJpV8O7 to book online now for Carmel Grove Park and Carmel Knolls Park availability #SanDiego #Soccer #Experience  https://t.co/SLXk9cpBau,"['sandiego', 'soccer', 'experience']"
200,Improve your players' learning by 65% in 3 months WITHOUT spending more of your valuable time coaching. Click to learn more  https://t.co/0o6L6e6k3u  #coachdevelopment #coaches #coach #coaching #players #Athlete #athletes #soccer  https://t.co/sgp5FLGRwY,"['coachdevelopment', 'coaches', 'coach', 'coaching', 'players', 'athlete', 'athletes', 'soccer']"
202,Our community voted for two football kits to be added to our collection ❤️   Who do you think these kits were inspired by?👀🔥  YOU can have a say on which jerseys get added to our collection 🙌 only in our discord...   #NFT #NFTs #NFTGiveaway #NFTProject #soccer #football #sport  https://t.co/ItU5LWCclk,"['nft', 'nfts', 'nftgiveaway', 'nftproject', 'soccer', 'football', 'sport']"
203,Soccer Super League  https://t.co/y7cBQStK0e #soccer #league #Football #08,"['soccer', 'league', 'football']"
204,OL face a terrible carnage  https://t.co/GgiVngYopo #sundayfootball #footballculture #football #soccer #footballmatch #footballfan,"['sundayfootball', 'footballculture', 'football', 'soccer', 'footballmatch', 'footballfan']"
205,Boys' teams will be on the pitch for the next 6 days. #WyoPreps #boyssoccer #soccer #Wyoming   https://t.co/Zu2LByACpE,"['wyopreps', 'boyssoccer', 'soccer', 'wyoming']"
206,"Congratulations to Megan Harris and Madison Durham from our office, who recently won gold for Team England at the  @EdmontonSoccer  Heritage Cup. 🏆🏴󠁧󠁢󠁥󠁮󠁧󠁿  Megan was one of four players on Team England that received the First Team All-Star award. #Soccer #Gold  https://t.co/6uuEVtYKhD","['soccer', 'gold']"
208,Ep 20  ball control ⚽ 2/2  #jesusmozqueda51 #mexico #Gto #streetsoccer #ballcontrol #soccerskills #soccer #futbolmexicano  https://t.co/dcj51VLcO3,"['jesusmozqueda51', 'mexico', 'gto', 'streetsoccer', 'ballcontrol', 'soccerskills', 'soccer', 'futbolmexicano']"
211,What can sports analytics tell us about soccer? ⚽ See how #sportsanalytics can help us predict the next 2022 superstars and which team will become the champions of the world 🏆. Learn more in this upcoming webinar:  https://t.co/2j06V1zDy5 #Soccer #Futbol  https://t.co/WRrt7wyXDx,"['sportsanalytics', 'soccer', 'futbol']"
215,Huddersfield go third after beating Luton (BBC Sport)  Huddersfield Town moved third in the Championship as they overcame play-off rivals Luton Tow...  Add your highlights:  https://t.co/XQemncQObr  #FIFA #soccer,"['fifa', 'soccer']"
217,PRACTICE PRACTICE PRACTICE..... this is all you need to be more skilled player. #soccer,['soccer']
218,Match day photos of Saturday’s League Cup final between Upney FC and Apex Stars!   🔵🟠⚪️⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣ #football #soccer #mensfootball #grassrootsfootball #eastlondon #sportsphotos #sportphotography #footballphotos #footballphotography #cupfinalphotos #matchdayphotos  https://t.co/h30Q00Mf7t,"['football', 'soccer', 'mensfootball', 'grassrootsfootball', 'eastlondon', 'sportsphotos', 'sportphotography', 'footballphotos', 'footballphotography', 'cupfinalphotos', 'matchdayphotos']"
219,Check out NIKE PHANTOM VISION ACADEMY FG MG SOCCER CLEATS  SIZE 11 WHITE BLUE [AO3258-410] #Nike  https://t.co/qfxGEELD03 via @eBay #Soccer #Champions #RealMadrid #HalaMadrid #ChelseaFC #Futlbol,"['nike', 'soccer', 'champions', 'realmadrid', 'halamadrid', 'chelseafc', 'futlbol']"
220,"3-1 #SOCCER DAY TODAY, ILL TAKE IT...GOTTA GET BACK IN FORM AFTER TAKIN TIME OFF  ⚽🇪🇺 AL SADD (1H TT OV .5)💰💰 ⚽🇪🇺 AL SADD / AL FAISALY (OV 2.5)💰💰 ⚽🇪🇺 AL HILAL / AL RAYYAN (OV 2.5)💰💰 ⚽🇳🇴 RAUFOSS / RANHEIM (OVER 3)❌  #LETSSSSGOOOOOAAALLLLLL⚽ #Gamblingtwitter  https://t.co/JOJwJAoXsZ","['soccer', 'letssssgoooooaaallllll', 'gamblingtwitter']"
222,"Some teams are busier than others on the pitch this week. Though, the weather might play a factor for some. #WyoPreps #girlssoccer #soccer #Wyoming   https://t.co/Nu37ywvaUC","['wyopreps', 'girlssoccer', 'soccer', 'wyoming']"
225,The Back of the Net: UCL DFS Preview – 4/12 article is up!! @DukeDFS breaks down tomorrow's slate and helps you build winning lineups!!   https://t.co/ChVwACQ067  #Soccer  #DFS  https://t.co/EAresRUpik,"['soccer', 'dfs']"
226,Last call for you to join the family of World of Football  @wofnft  ⚽️Very few captains left🥇   Closing the mint in 24hrs.🏆  #nft #nftart #football #soccer #CaptainFollowCaptain  https://t.co/QJZkoAkceP,"['nft', 'nftart', 'football', 'soccer', 'captainfollowcaptain']"
227,Black gray white tweed striped beanie hat  https://t.co/qP8uupPCIE via @Etsy #skullcap #blackgraywhitetweedstripedbeaniehat #hockey #football #soccer #rugby #biker #hiking #skateboard #musician #chemocap #blackstripedhat #veganknithat #mechanic #teacher #author #director,"['skullcap', 'blackgraywhitetweedstripedbeaniehat', 'hockey', 'football', 'soccer', 'rugby', 'biker', 'hiking', 'skateboard', 'musician', 'chemocap', 'blackstripedhat', 'veganknithat', 'mechanic', 'teacher', 'author', 'director']"
229,Searching for #Chelsea #football #soccer #jerseys shop my #ebay #store today #kids #adults sizes  https://t.co/eKBHmEEWQq buy now ship asap #LasVegas new location  https://t.co/09C236Lw2Y,"['chelsea', 'football', 'soccer', 'jerseys', 'ebay', 'store', 'kids', 'adults', 'lasvegas']"
230,"@Author_man_ram @dcfcofficial Sorry, I am not a great #soccer fan",['soccer']
231,"Panini America @PaniniAmerica AVAILABLE TOMORROW!! 2022 Prizm @UFC Premium Box Set is avail at 11am (CST) only at the Panini Direct Store via Dutch Auction. The sets are limited to /99, and each includes a Champions... -  https://t.co/Q5mcWK4lOn #soccer #cristianoronaldo #messi  https://t.co/Lrd1KxSaXH","['soccer', 'cristianoronaldo', 'messi']"
233,Ep. 115 • Full story of why I had to roll my own burrito at Qdoba. • I can't understand accents very well. • I'm better at soccer than most 9 year olds.  APPLE  https://t.co/uY99WQyQd7 SPOTIFY  https://t.co/SJGjojkAsk  #podcast #soccer #comedy  https://t.co/FN8k7fwySn,"['podcast', 'soccer', 'comedy']"
234,Check out Nike Phantom Venom Elite FG ACC Racer Soccer Cleats Men's Size 6 [AO7540-441]  #Nike  https://t.co/6sv9s9yO9I via @eBay #Champions #RealMadrid #HalaMadrid #ChelseaFC #Futbol #Soccer #FIFA,"['nike', 'champions', 'realmadrid', 'halamadrid', 'chelseafc', 'futbol', 'soccer', 'fifa']"
236,Soccer Super League  https://t.co/y7cBQStK0e #soccer #league #Football #07,"['soccer', 'league', 'football']"
238,TOP GAMES WEEKLY DIGEST  https://t.co/YT8EJGhSgX ⚽️       🏀       🏒       🕹          (11.04-18.04) The best games with BOOSTED ODDS of this week  #soccer #basketball #IceHockey #football #eSports #CSGO #dota2  https://t.co/EgW0yYniEG,"['soccer', 'basketball', 'icehockey', 'football', 'esports', 'csgo', 'dota2']"
240,Makes a great gift for your favorite soccer lover!  ⚽  Even if that's you! 😉  #soccer #football #futbol #ilovesoccer #soccergifts #soccerlovers #forsoccerlovers #footballfanatics #futbolfanatics #soccerimp  https://t.co/9YtGfJjyQh,"['soccer', 'football', 'futbol', 'ilovesoccer', 'soccergifts', 'soccerlovers', 'forsoccerlovers', 'footballfanatics', 'futbolfanatics', 'soccerimp']"
241,YOU PLAY SOCCER RIGHT NOW!!!!!!!! #soccer,['soccer']
242,💥 Elevated Toe Taps💥 1️⃣Keep the contact to the ground minimal!  2️⃣Stay on your toes!  Hustle Hub Athletes @harjovin - 6’4 260lbs  @Mehtab_13 - 6’2 165lbs  #sacramento #training #speed #power #basketball #soccer #football  https://t.co/NGRn1gWpRC,"['sacramento', 'training', 'speed', 'power', 'basketball', 'soccer', 'football']"
244,My 11th Mint 👉 Captain #321 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/S1MGrPq6Im,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
245,Mason Greenwood fell out with a supporter  https://t.co/LAKPCofjR8 #sundayfootball #footballculture #football #soccer #footballmatch #footballfan,"['sundayfootball', 'footballculture', 'football', 'soccer', 'footballmatch', 'footballfan']"
246,My 10th Mint 👉 Captain #320 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/wxB2AwQO1G,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
247,My 9th Mint 👉 Captain #186 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/H6AYUSxAlP,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
248,My 8th Mint 👉 Captain #175 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/nwAEYP98Sh,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
249,We can fix #Soccer  But it's dead until the #Terrorists are gone and the players on the field are lowered.   And until goals/shots are up. And shootouts end all ties.,"['soccer', 'terrorists']"
250,My 7th Mint 👉 Captain #151 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/dRvOwzg0wS,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
251,My 6th Mint 👉 Captain #150 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/aISHpPIrDT,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
252,My 5th Mint 👉 Captain #71 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/cxj8FDxE4H,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
253,My 4th Mint 👉 Captain #70 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/37Jz4rvXVy,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
254,My 3rd Mint 👉 Captain #69 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/5zQqMxiRfo,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
255,"Girls Varsity #Soccer Schedule for today, Mon Apr 11:  Seniors at 3:15 PM @bnsathletics 🆚 @GoHyacks   Juniors at 3:30 PM @GoHyacks 🆚 @caribooSD41  @bbycentralsport 🆚 @bnsathletics   #BNWSAA 🔵⚽️🔵","['soccer', 'bnwsaa']"
256,My 2nd Mint 👉 Captain #68 @wofnft  #CaptainFollowCaptain #BlueChipNFT #FIFA22 #FIFA #FIFAWorldCup #Soccer #Football #NFT #Discord  https://t.co/zEy7qiyhIf  https://t.co/Xs5JBbSMUC,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
257,WE RUN THIS PLACE!  Girls Soccer had a ton of girls participate at the District 7-6A track meet  They helped us to win the JV and Varsity district championship this weekend  Way to go Girls! We are so proud of you! #MultiSportAthlete #TrackAndField #Soccer #StayPurple  @RHSABC  https://t.co/VlI1WCFaLU,"['multisportathlete', 'trackandfield', 'soccer', 'staypurple']"
258,Soccer Match Betting Tips Simulator: 4/12/2022 3:00 PM ET - Villarreal vs. Bayern Munich - YOU CAN RUN THE MATCH SIMULATION FOR FREE HERE:  https://t.co/gk3Ag0OiAC #soccer #sportsbetting #freepicks #cappertek,"['soccer', 'sportsbetting', 'freepicks', 'cappertek']"
259,Real Madrid wins and maintains its lead This #Saturday Real Madrid and Getafe met at the #Santiago Bernabéu for #matchday 31 of LaLiga. The home side won the game with a... #Sports #RealMadrid #Soccer #TheLeague #Betis  #Wins #Maintains #Lead   https://t.co/eZwukmaqfr,"['saturday', 'santiago', 'matchday', 'sports', 'realmadrid', 'soccer', 'theleague', 'betis', 'wins', 'maintains', 'lead']"
261,Soccer Super League  https://t.co/y7cBQSbAM6 #soccer #league #Football #06,"['soccer', 'league', 'football']"
262,#FreePick  #SenseiSam 🧧⚽️ #Championship 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Huddersfield 🆚️ Luton 💎💵💵💵💵💵💵💵💎 💎 Under 2.5 -150 💎 💎💵💵💵💵💵💵💵💎 @htafc #Soccer #Btc #NFTs @LutonTown #gamblingTwittter  #NFTCommunity  @SBplays7  ⚽️💵💎 Retweet &amp; Like 💎💵⚽️  https://t.co/0G8cUwxn6M,"['freepick', 'senseisam', 'championship', 'soccer', 'btc', 'nfts', 'gamblingtwittter', 'nftcommunity']"
264,Comeback of Sevilla in the day of LaLiga This Friday the match between Sevilla and Granada was played at the Sánchez Pizjuán for #matchday 31 of LaLiga. It was a game... #Sports #Soccer #Seville #TheLeague #Grenade  #Comeback #Sevilla #Laliga   https://t.co/9jiSf5VCbp,"['matchday', 'sports', 'soccer', 'seville', 'theleague', 'grenade', 'comeback', 'sevilla', 'laliga']"
265,"Kaizer Chiefs: Baxter’s most-used player is 22 years old, any guesses?   https://t.co/nR0G9NLJF0 #thesouthafrican #pslnews #southafrica #football #soccer   https://t.co/9wfdewJPqu","['thesouthafrican', 'pslnews', 'southafrica', 'football', 'soccer']"
